Region,Emission,Year,Value,Unnamed: 4,Unit,Source,Updated at,Updated by
DE_BE,CO2,2032,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,CO2,2033,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,CO2,2034,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,CO2,2036,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,CO2,2037,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,CO2,2038,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,CO2,2039,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CO2,2026,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CO2,2027,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CO2,2028,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CO2,2029,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CO2,2031,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CO2,2032,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CO2,2033,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CO2,2034,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CO2,2036,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CO2,2037,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CO2,2038,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CO2,2039,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CO2,2026,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CO2,2027,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CO2,2028,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CO2,2029,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CO2,2031,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CO2,2032,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CO2,2033,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CO2,2034,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CO2,2036,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CO2,2037,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CO2,2038,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CO2,2039,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CO2,2026,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CO2,2027,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CO2,2028,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CO2,2029,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CO2,2031,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CO2,2032,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CO2,2033,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CO2,2034,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CO2,2036,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CO2,2037,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CO2,2038,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CO2,2039,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CO2,2026,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CO2,2027,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CO2,2028,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CO2,2029,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CO2,2031,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CO2,2032,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CO2,2033,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CO2,2034,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CO2,2036,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CO2,2037,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CO2,2038,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CO2,2039,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CO2,2026,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CO2,2027,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CO2,2028,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CO2,2029,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CO2,2031,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CO2,2032,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CO2,2033,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CO2,2034,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CO2,2036,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CO2,2037,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CO2,2038,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CO2,2039,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CO2,2026,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CO2,2027,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CO2,2028,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CO2,2029,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CO2,2031,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CO2,2032,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CO2,2033,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CO2,2034,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CO2,2036,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CO2,2037,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CO2,2038,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CO2,2039,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CO2,2026,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CO2,2027,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CO2,2028,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CO2,2029,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CO2,2031,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CO2,2032,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CO2,2033,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CO2,2034,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CO2,2036,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CO2,2037,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CO2,2038,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CO2,2039,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CO2,2026,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CO2,2027,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CO2,2028,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CO2,2029,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CO2,2031,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CO2,2032,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CO2,2033,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CO2,2034,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CO2,2036,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CO2,2037,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CO2,2038,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CO2,2039,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CO2,2026,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CO2,2027,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CO2,2028,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CO2,2029,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CO2,2031,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CO2,2032,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CO2,2033,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CO2,2034,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CO2,2036,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CO2,2037,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CO2,2038,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CO2,2039,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CO2,2026,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CO2,2027,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CO2,2028,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CO2,2029,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CO2,2031,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CO2,2032,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CO2,2033,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CO2,2034,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CO2,2036,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CO2,2037,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CO2,2038,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CO2,2039,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CO2,2026,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CO2,2027,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CO2,2028,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CO2,2029,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CO2,2031,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CO2,2032,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CO2,2033,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CO2,2034,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CO2,2036,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CO2,2037,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CO2,2038,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CO2,2039,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CO2,2026,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CO2,2027,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CO2,2028,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CO2,2029,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CO2,2031,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CO2,2032,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CO2,2033,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CO2,2034,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CO2,2036,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CO2,2037,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CO2,2038,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CO2,2039,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CO2,2026,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CO2,2027,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CO2,2028,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CO2,2029,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CO2,2031,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CO2,2032,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CO2,2033,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CO2,2034,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CO2,2036,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CO2,2037,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CO2,2038,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CO2,2039,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CO2,2026,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CO2,2027,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CO2,2028,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CO2,2029,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CO2,2031,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CO2,2032,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CO2,2033,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CO2,2034,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CO2,2036,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CO2,2037,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CO2,2038,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CO2,2039,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CO2,2026,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CO2,2027,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CO2,2028,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CO2,2029,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CO2,2031,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CO2,2032,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CO2,2033,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CO2,2034,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CO2,2036,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CO2,2037,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CO2,2038,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CO2,2039,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CO2,2026,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CO2,2027,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CO2,2028,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CO2,2029,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CO2,2031,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CO2,2032,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CO2,2033,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CO2,2034,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CO2,2036,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CO2,2037,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CO2,2038,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CO2,2039,999999,,Megatonnes,interpolated,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
