Region,Technology,Year,Value,Unnamed: 4,Unit,Source,Updated at,Updated by
World,HHI_Scrap_EAF,2035,184,,MEUR/GW,,,
World,HHI_Scrap_EAF,2040,184,,MEUR/GW,,,
World,HHI_Scrap_EAF,2045,184,,MEUR/GW,,,
World,HHI_Scrap_EAF,2050,184,,MEUR/GW,,,
World,HHI_Scrap_EAF,2055,184,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_Scrap_EAF,2060,184,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Biomass,2018,618.1818182,,MEUR/GW,,,
World,HLI_Biomass,2020,618.1818182,,MEUR/GW,,,
World,HLI_Biomass,2021,618.1818182,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Biomass,2025,604.5454545,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Biomass,2030,590.9090909,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Biomass,2035,577.2727273,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Biomass,2040,563.6363636,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Biomass,2045,550,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Biomass,2050,536.3636364,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Biomass,2055,536.3636364,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Biomass,2060,536.3636364,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Direct_Electric,2018,83.61111111,,MEUR/GW,,,
World,HLI_Direct_Electric,2020,83.61111111,,MEUR/GW,,,
World,HLI_Direct_Electric,2021,83.61111111,,MEUR/GW,Energy Agency Denmark (2022): Electric boiler hot water 10kV,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Direct_Electric,2025,77.63888889,,MEUR/GW,Energy Agency Denmark (2022): Electric boiler hot water 10kV,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Direct_Electric,2030,71.66666667,,MEUR/GW,Energy Agency Denmark (2022): Electric boiler hot water 10kV,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Direct_Electric,2035,71.66666667,,MEUR/GW,Energy Agency Denmark (2022): Electric boiler hot water 10kV,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Direct_Electric,2040,71.66666667,,MEUR/GW,Energy Agency Denmark (2022): Electric boiler hot water 10kV,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Direct_Electric,2045,71.66666667,,MEUR/GW,Energy Agency Denmark (2022): Electric boiler hot water 10kV,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Direct_Electric,2050,71.66666667,,MEUR/GW,Energy Agency Denmark (2022): Electric boiler hot water 10kV,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Direct_Electric,2055,71.66666667,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Direct_Electric,2060,71.66666667,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Gas_Boiler,2018,43.63636364,,MEUR/GW,,,
World,HLI_Gas_Boiler,2020,43.63636364,,MEUR/GW,,,
World,HLI_Gas_Boiler,2021,43.63636364,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Gas_Boiler,2025,40,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Gas_Boiler,2030,36.36363636,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Gas_Boiler,2035,36.36363636,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Gas_Boiler,2040,36.36363636,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Gas_Boiler,2045,36.36363636,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Gas_Boiler,2050,36.36363636,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Gas_Boiler,2055,36.36363636,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Gas_Boiler,2060,36.36363636,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Geothermal,2018,2880,,MEUR/GW,,,
World,HLI_Geothermal,2020,2880,,MEUR/GW,,,
World,HLI_Geothermal,2021,2880,,MEUR/GW,"Geothermal DH, 1200m, E-https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating",20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Geothermal,2025,2820,,MEUR/GW,"Geothermal DH, 1200m, E-https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating",20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Geothermal,2030,2660,,MEUR/GW,"Geothermal DH, 1200m, E-https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating",20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Geothermal,2035,2625,,MEUR/GW,"Geothermal DH, 1200m, E-https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating",20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Geothermal,2040,2590,,MEUR/GW,"Geothermal DH, 1200m, E-https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating",20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Geothermal,2045,2560,,MEUR/GW,"Geothermal DH, 1200m, E-https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating",20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Geothermal,2050,2530,,MEUR/GW,"Geothermal DH, 1200m, E-https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating",20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Geothermal,2055,2530,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Geothermal,2060,2530,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_H2_Boiler,2018,650,,MEUR/GW,,,
World,HLI_H2_Boiler,2020,56.72727273,,MEUR/GW,,,
World,HLI_H2_Boiler,2021,56.72727273,,MEUR/GW,130% of HLI_Gas_Boiler - Ricardo-AEA (2012),30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_H2_Boiler,2025,52,,MEUR/GW,130% of HLI_Gas_Boiler - Ricardo-AEA (2012),30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_H2_Boiler,2030,47.27272727,,MEUR/GW,130% of HLI_Gas_Boiler - Ricardo-AEA (2012),30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_H2_Boiler,2035,47.27272727,,MEUR/GW,130% of HLI_Gas_Boiler - Ricardo-AEA (2012),30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_H2_Boiler,2040,47.27272727,,MEUR/GW,130% of HLI_Gas_Boiler - Ricardo-AEA (2012),30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_H2_Boiler,2045,47.27272727,,MEUR/GW,130% of HLI_Gas_Boiler - Ricardo-AEA (2012),30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_H2_Boiler,2050,47.27272727,,MEUR/GW,130% of HLI_Gas_Boiler - Ricardo-AEA (2012),30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_H2_Boiler,2055,47.27272727,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_H2_Boiler,2060,47.27272727,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Hardcoal,2018,500,,MEUR/GW,,,
World,HLI_Hardcoal,2020,500,,MEUR/GW,,,
World,HLI_Hardcoal,2021,500,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler coal,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Hardcoal,2025,500,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler coal,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Hardcoal,2030,500,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler coal,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Hardcoal,2035,500,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler coal,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Hardcoal,2040,500,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler coal,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Hardcoal,2045,500,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler coal,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Hardcoal,2050,500,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler coal,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Hardcoal,2055,500,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Hardcoal,2060,500,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Heatpump,2018,730,,MEUR/GW,DEA – Technology data for industrial process heat - heat pump 60 to 80 C - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>
World,HLI_Heatpump,2020,730,,MEUR/GW,DEA – Technology data for industrial process heat - heat pump 60 to 80 C - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>
World,HLI_Heatpump,2021,730,,MEUR/GW,DEA – Technology data for industrial process heat - heat pump 60 to 80 C - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>
World,HLI_Heatpump,2025,690,,MEUR/GW,DEA – Technology data for industrial process heat - heat pump 60 to 80 C - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>
World,HLI_Heatpump,2030,650,,MEUR/GW,DEA – Technology data for industrial process heat - heat pump 60 to 80 C - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>
World,HLI_Heatpump,2035,625,,MEUR/GW,DEA – Technology data for industrial process heat - heat pump 60 to 80 C - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>
World,HLI_Heatpump,2040,600,,MEUR/GW,DEA – Technology data for industrial process heat - heat pump 60 to 80 C - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>
World,HLI_Heatpump,2045,590,,MEUR/GW,DEA – Technology data for industrial process heat - heat pump 60 to 80 C - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>
World,HLI_Heatpump,2050,580,,MEUR/GW,DEA – Technology data for industrial process heat - heat pump 60 to 80 C - see Assumption.txt,,
World,HLI_Heatpump,2055,580,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Heatpump,2060,580,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Lignite,2018,595,,MEUR/GW,,,
World,HLI_Lignite,2020,595,,MEUR/GW,,,
World,HLI_Lignite,2021,595,,MEUR/GW,119% of HLI_Hardcoal - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Lignite,2025,595,,MEUR/GW,119% of HLI_Hardcoal - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Lignite,2030,595,,MEUR/GW,119% of HLI_Hardcoal - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Lignite,2035,595,,MEUR/GW,119% of HLI_Hardcoal - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Lignite,2040,595,,MEUR/GW,119% of HLI_Hardcoal - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Lignite,2045,595,,MEUR/GW,119% of HLI_Hardcoal - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Lignite,2050,595,,MEUR/GW,119% of HLI_Hardcoal - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Lignite,2055,595,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Lignite,2060,595,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Oil_Boiler,2018,55,,MEUR/GW,,,
World,HLI_Oil_Boiler,2020,55,,MEUR/GW,,,
World,HLI_Oil_Boiler,2021,55,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler oil,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Oil_Boiler,2025,50.78819024,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler oil,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Oil_Boiler,2030,46.57638049,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler oil,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Oil_Boiler,2035,45.58819024,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler oil,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Oil_Boiler,2040,44.6,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler oil,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Oil_Boiler,2045,44.32280923,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler oil,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Oil_Boiler,2050,44.04561847,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler oil,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Oil_Boiler,2055,44.04561847,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Oil_Boiler,2060,44.04561847,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Solar_Thermal,2018,678.5714286,,MEUR/GW,,,
World,HLI_Solar_Thermal,2020,678.5714286,,MEUR/GW,,,
World,HLI_Solar_Thermal,2021,678.5714286,,MEUR/GW,solar heating - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Solar_Thermal,2025,651.1904762,,MEUR/GW,solar heating - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Solar_Thermal,2030,623.8095238,,MEUR/GW,solar heating - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Solar_Thermal,2035,608.9285714,,MEUR/GW,solar heating - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Solar_Thermal,2040,594.047619,,MEUR/GW,solar heating - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Solar_Thermal,2045,579.1666667,,MEUR/GW,solar heating - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Solar_Thermal,2050,564.2857143,,MEUR/GW,solar heating - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HLI_Solar_Thermal,2055,564.2857143,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Solar_Thermal,2060,564.2857143,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,2018,618.18,,MEUR/GW,,,
World,HMHI_Biomass,2020,618.18,,MEUR/GW,,,
World,HMHI_Biomass,2021,618.18,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Biomass,2025,604.55,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Biomass,2030,590.91,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Biomass,2035,577.27,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Biomass,2040,563.64,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Biomass,2045,550,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Biomass,2050,536.36,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Biomass,2055,536.36,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,2060,536.36,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,2018,54.55,,MEUR/GW,,,
World,HMHI_Gas,2020,54.55,,MEUR/GW,,,
World,HMHI_Gas,2021,54.55,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Gas,2025,50,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Gas,2030,45.45,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Gas,2035,45.45,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Gas,2040,45.45,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Gas,2045,45.45,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Gas,2050,45.45,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Gas,2055,45.45,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,2060,45.45,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,2018,96,,MEUR/GW,,,
World,HMHI_Gas_CCS,2020,96,,MEUR/GW,,,
World,HMHI_Gas_CCS,2021,96,,MEUR/GW,Assumption: same increase for CCS like CHP_Gas_CCGT_Natural,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Gas_CCS,2025,88,,MEUR/GW,Assumption: same increase for CCS like CHP_Gas_CCGT_Natural,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Gas_CCS,2030,80,,MEUR/GW,Assumption: same increase for CCS like CHP_Gas_CCGT_Natural,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Gas_CCS,2035,80,,MEUR/GW,Assumption: same increase for CCS like CHP_Gas_CCGT_Natural,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Gas_CCS,2040,80,,MEUR/GW,Assumption: same increase for CCS like CHP_Gas_CCGT_Natural,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Gas_CCS,2045,80,,MEUR/GW,Assumption: same increase for CCS like CHP_Gas_CCGT_Natural,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Gas_CCS,2050,80,,MEUR/GW,Assumption: same increase for CCS like CHP_Gas_CCGT_Natural,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_Gas_CCS,2055,80,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,2060,80,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,2018,70.91,,MEUR/GW,,,
World,HMHI_H2,2020,70.91,,MEUR/GW,,,
World,HMHI_H2,2021,70.91,,MEUR/GW,130% of HMHI_Gas - Ricardo-AEA (2012),30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_H2,2025,65,,MEUR/GW,130% of HMHI_Gas - Ricardo-AEA (2012),30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_H2,2030,59.09,,MEUR/GW,130% of HMHI_Gas - Ricardo-AEA (2012),30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_H2,2035,59.09,,MEUR/GW,130% of HMHI_Gas - Ricardo-AEA (2012),30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_H2,2040,59.09,,MEUR/GW,130% of HMHI_Gas - Ricardo-AEA (2012),30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_H2,2045,59.09,,MEUR/GW,130% of HMHI_Gas - Ricardo-AEA (2012),30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_H2,2050,59.09,,MEUR/GW,130% of HMHI_Gas - Ricardo-AEA (2012),30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_H2,2055,59.09,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,2060,59.09,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,2018,500,,MEUR/GW,,,
World,HMHI_HardCoal,2020,500,,MEUR/GW,,,
World,HMHI_HardCoal,2021,500,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler Coal,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_HardCoal,2025,482.88,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler Coal,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_HardCoal,2030,465.76,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler Coal,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_HardCoal,2035,455.88,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler Coal,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_HardCoal,2040,446,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler Coal,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_HardCoal,2045,443.23,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler Coal,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_HardCoal,2050,440.46,,MEUR/GW,Energy Agency Denmark (2022): Steam boiler Coal,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_HardCoal,2055,440.46,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,2060,440.46,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,2018,815,,MEUR/GW,,,
World,HMHI_HardCoal_CCS,2020,815,,MEUR/GW,,,
World,HMHI_HardCoal_CCS,2021,815,,MEUR/GW,Assumption: same increase for CCS like CHP_Hardcoal,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,2025,787.1,,MEUR/GW,Assumption: same increase for CCS like CHP_Hardcoal,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,2030,759.2,,MEUR/GW,Assumption: same increase for CCS like CHP_Hardcoal,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,2035,743.09,,MEUR/GW,Assumption: same increase for CCS like CHP_Hardcoal,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,2040,726.98,,MEUR/GW,Assumption: same increase for CCS like CHP_Hardcoal,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,2045,722.46,,MEUR/GW,Assumption: same increase for CCS like CHP_Hardcoal,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,2050,717.94,,MEUR/GW,Assumption: same increase for CCS like CHP_Hardcoal,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,2055,717.94,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal_CCS,2060,717.94,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Oil,2018,55,,MEUR/GW,,,
World,HMHI_Oil,2020,55,,MEUR/GW,,,
