Region,Region.1,Fuel,Year,Value,,Unit,Source,Updated at,Updated by
ERCOT,SPP,Power,2032,3.566057,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,Power,2033,3.655209,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,Power,2034,3.746589,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,Power,2035,3.840254,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,Power,2036,3.93626,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,Power,2037,4.034666,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,Power,2038,4.135533,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,Power,2039,4.238921,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,Power,2040,4.344894,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2025,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2026,2.05,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2027,2.10125,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2028,2.153781,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2029,2.207626,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2030,2.262816,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2031,2.319387,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2032,2.377372,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2033,2.436806,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2034,2.497726,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2035,2.560169,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2036,2.624173,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2037,2.689778,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2038,2.757022,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2039,2.825948,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2040,2.896596,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2025,2.268,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2026,2.3247,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2027,2.382817,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2028,2.442388,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2029,2.503448,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2030,2.566034,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2031,2.630185,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2032,2.695939,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2033,2.763338,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2034,2.832421,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2035,2.903232,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2036,2.975813,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2037,3.050208,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2038,3.126463,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2039,3.204625,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2040,3.28474,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2025,3.502,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2026,3.58955,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2027,3.679289,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2028,3.771271,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2029,3.865553,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2030,3.962192,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2031,4.061246,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2032,4.162778,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2033,4.266847,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2034,4.373518,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2035,4.482856,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2036,4.594927,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2037,4.709801,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2038,4.827546,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2039,4.948234,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2040,5.07194,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2025,4.821,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2026,4.941525,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2027,5.045,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2028,5.045,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2029,5.045,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2030,5.045,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2031,5.045,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2032,5.045,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2033,5.045,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2034,5.045,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2035,5.045,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2036,5.045,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2037,5.045,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2038,5.045,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2039,5.045,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2040,5.045,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2025,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2026,1.1092,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2027,2.10125,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2028,2.153781,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2029,2.207626,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2030,2.262816,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2031,2.319387,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2032,2.377372,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2033,2.436806,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2034,2.497726,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2035,2.560169,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2036,2.624173,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2037,2.689778,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2038,2.757022,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2039,2.825948,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2040,2.896596,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2025,2.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2026,2.05,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2027,2.10125,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2028,2.153781,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2029,2.207626,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2030,2.262816,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2031,2.319387,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2032,2.377372,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2033,2.436806,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2034,2.497726,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2035,2.560169,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2036,2.624173,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2037,2.689778,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2038,2.757022,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2039,2.825948,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2040,2.896596,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2025,3.111,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2026,3.188775,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2027,3.268494,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2028,3.350207,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2029,3.433962,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2030,3.519811,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2031,3.607806,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2032,3.698001,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2033,3.790451,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2034,3.885213,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2035,3.982343,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2036,4.081902,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2037,4.183949,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2038,4.288548,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2039,4.395762,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2040,4.505656,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2025,4.382,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2026,4.49155,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2027,4.603839,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2028,4.718935,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2029,4.836908,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2030,4.957831,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2031,5.081777,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2032,5.208821,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2033,5.339041,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2034,5.472518,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2035,5.60933,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2036,5.749564,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2037,5.893303,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2038,6.040635,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2039,6.191651,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2040,6.346443,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2025,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2026,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2027,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2028,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2029,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2030,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2031,0.66,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2032,3.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2033,3.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2034,3.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2035,3.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2036,3.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2037,3.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
