Region,Region.1,Fuel,Year,Value,,Unit,Source,Updated at,Updated by
ERCOT,WECC,Power,2035,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2036,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2037,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2038,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2039,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,2040,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2025,2.268,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2026,2.268,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2027,2.268,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2028,2.268,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2029,2.268,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2030,2.268,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2031,2.268,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2032,2.268,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2033,2.268,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2034,2.268,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2035,2.268,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2036,2.268,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2037,2.268,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2038,2.268,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2039,2.268,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,Canada,Power,2040,2.268,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2025,1.66,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2026,1.66,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2027,1.66,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2028,1.66,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2029,1.66,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2030,1.66,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2031,1.66,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2032,1.66,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2033,1.66,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2034,1.66,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2035,1.66,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2036,1.66,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2037,1.66,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2038,1.66,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2039,1.66,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,NewYork,Power,2040,1.66,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2025,4.821,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2026,4.821,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2027,4.821,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2028,4.821,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2029,4.821,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2030,4.821,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2031,4.821,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2032,4.821,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2033,4.821,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2034,4.821,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2035,4.821,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2036,4.821,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2037,4.821,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2038,4.821,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2039,4.821,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,2040,4.821,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2025,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2026,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2027,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2028,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2029,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2030,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2031,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2032,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2033,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2034,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2035,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2036,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2037,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2038,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2039,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,2040,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2025,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2026,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2027,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2028,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2029,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2030,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2031,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2032,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2033,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2034,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2035,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2036,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2037,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2038,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2039,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,2040,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2025,3.111,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2026,3.111,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2027,3.111,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2028,3.111,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2029,3.111,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2030,3.111,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2031,3.111,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2032,3.111,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2033,3.111,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2034,3.111,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2035,3.111,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2036,3.111,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2037,3.111,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2038,3.111,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2039,3.111,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,2040,3.111,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2025,4.382,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2026,4.382,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2027,4.382,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2028,4.382,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2029,4.382,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2030,4.382,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2031,4.382,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2032,4.382,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2033,4.382,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2034,4.382,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2035,4.382,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2036,4.382,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2037,4.382,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2038,4.382,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2039,4.382,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,2040,4.382,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2025,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2026,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2027,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2028,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2029,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2030,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2031,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2032,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2033,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2034,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2035,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2036,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2037,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2038,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2039,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,2040,0.0,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,Canada,Power,2025,2.78,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,Canada,Power,2026,3.03,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,Canada,Power,2027,3.28,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,Canada,Power,2028,3.53,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,Canada,Power,2029,3.78,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,Canada,Power,2030,4.03,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,Canada,Power,2031,4.03,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,Canada,Power,2032,4.03,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,Canada,Power,2033,4.03,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,Canada,Power,2034,4.03,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,Canada,Power,2035,4.03,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,Canada,Power,2036,4.03,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,Canada,Power,2037,4.03,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,Canada,Power,2038,4.03,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,Canada,Power,2039,4.03,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,Canada,Power,2040,4.03,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,NewEngland,Power,2025,2.432,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,NewEngland,Power,2026,2.432,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,NewEngland,Power,2027,2.432,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,NewEngland,Power,2028,2.432,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,NewEngland,Power,2029,2.432,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,NewEngland,Power,2030,2.432,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,NewEngland,Power,2031,2.432,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,NewEngland,Power,2032,2.432,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,NewEngland,Power,2033,2.432,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,NewEngland,Power,2034,2.432,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,NewEngland,Power,2035,2.432,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,NewEngland,Power,2036,2.432,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,NewEngland,Power,2037,2.432,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,NewEngland,Power,2038,2.432,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,NewEngland,Power,2039,2.432,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,NewEngland,Power,2040,2.432,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,PJM,Power,2025,3.394,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,PJM,Power,2026,3.394,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,PJM,Power,2027,3.394,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,PJM,Power,2028,3.394,,GW,"IC transfer capability, Low floor (MW/1000), capped at existing",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
